RA_deg,Dec_deg,Gaia_magnitude
330.818464,-6.522427,5.43
55.282672,37.580264,5.43
8.421088,-29.558207,5.43
132.893499,-7.177213,5.43
16.423658,21.465473,5.43
48.109875,6.660886,5.43
314.580757,44.471541,5.43
246.431368,78.963601,5.43
65.047968,50.920951,5.43
54.963099,3.056843,5.43
330.519066,58.00037,5.43
292.830665,50.306595,5.43
250.473642,-19.924479,5.43
50.549544,27.607577,5.43
36.865784,31.801349,5.43
192.43729,-71.986245,5.43
79.565345,42.792185,5.43
24.531515,57.977645,5.43
171.046571,-72.256602,5.43
88.718725,-39.95791,5.43
251.831934,-58.341392,5.43
111.996531,-29.155902,5.43
96.835318,2.908256,5.43
12.471287,27.710311,5.43
96.81496,-0.275987,5.43
313.036221,-5.507044,5.43
206.124247,-16.179059,5.43
316.606239,-41.385936,5.43
336.642282,-16.742148,5.43
106.54846,34.474087,5.43
260.43172,39.974808,5.43
1.424732,13.396282,5.43
17.856319,64.202724,5.44
53.990217,-11.193978,5.44
205.234064,-85.785992,5.44
283.879258,-16.376188,5.44
256.575452,22.084247,5.44
140.462249,-42.194738,5.44
105.989168,-43.608984,5.44
135.336981,-41.86429,5.44
82.063862,-37.230931,5.44
130.07287,-53.015454,5.44
178.043308,-56.987827,5.44
56.235261,-0.296716,5.44
138.127255,-43.613292,5.44
16.987958,20.739321,5.44
351.211754,32.384875,5.44
92.393891,-14.58469,5.44
337.156005,-67.488887,5.44
284.319139,2.535377,5.44
14.195587,60.362848,5.44
126.683124,12.654863,5.44
216.276413,-68.195324,5.44
265.618322,24.56431,5.44
348.892771,-3.496372,5.44
70.028526,-24.482411,5.44
287.06958,-19.290286,5.44
350.63552,60.133489,5.44
186.715392,-32.830048,5.44
44.92151,-2.464901,5.44
273.911581,42.159343,5.44
174.586199,43.625514,5.44
230.655709,39.581496,5.44
298.629422,24.31939,5.44
143.636009,-5.914806,5.44
145.926256,-53.891362,5.44
349.849415,-5.124302,5.44
25.585185,68.043046,5.45
262.838938,2.72446,5.45
330.736158,44.649942,5.45
236.347783,5.447323,5.45
134.156195,64.604031,5.45
359.285391,55.705735,5.45
17.45502,19.658385,5.45
311.951367,6.008241,5.45
157.397493,-30.607071,5.45
292.342184,14.596077,5.45
72.303479,31.437625,5.45
33.560428,-67.841552,5.45
162.84899,59.320244,5.45
29.911893,-42.030289,5.45
144.178544,31.161841,5.45
12.004379,-21.722475,5.45
327.065037,-47.302898,5.45
197.135367,-8.984229,5.45
348.311431,57.167638,5.45
254.200159,-23.150322,5.45
117.27801,-56.410385,5.45
52.400094,-12.674749,5.45
250.335066,-48.76297,5.45
158.378882,34.988702,5.45
235.997168,32.515828,5.45
35.242387,50.151542,5.45
2.259742,18.212025,5.45
323.348054,-44.848695,5.45
242.327347,-57.934173,5.45
215.582239,-34.786792,5.45
190.488165,6.806644,5.45
1.610529,64.196169,5.45
17.92237,65.018885,5.45
272.495776,36.466257,5.45
326.633667,-11.365932,5.45
98.40072,14.155375,5.45
33.928477,25.043255,5.45
8.615063,-52.373183,5.45
235.817087,-84.465508,5.45
9.332446,-24.767225,5.45
291.579724,-21.776682,5.45
204.894518,10.746301,5.45
283.431494,36.971728,5.46
171.401914,16.456551,5.46
332.306982,33.172498,5.46
126.615533,27.893862,5.46
125.338435,-20.079012,5.46
52.217946,49.848446,5.46
114.636816,35.048484,5.46
72.730776,-53.461721,5.46
195.941778,-20.58351,5.46
304.619275,36.999754,5.46
349.17581,53.21405,5.46
64.990145,14.03525,5.46
97.825914,-51.826207,5.46
320.267662,23.856258,5.46
146.626588,-44.755059,5.46
156.703896,-54.877314,5.46
24.715449,-21.275474,5.46
288.833707,15.083679,5.46
268.347794,-34.89511,5.46
178.763131,8.443905,5.46
115.301856,48.131852,5.46
157.370889,-29.663854,5.46
34.531443,19.901161,5.46
217.1587,49.844964,5.46
16.521375,-9.839368,5.46
108.713284,-27.037924,5.46
333.434947,-25.180925,5.46
6.065184,52.019925,5.46
0.404245,61.222804,5.46
67.535554,15.637899,5.46
283.864343,6.615506,5.46
305.522278,45.794897,5.46
350.206268,30.415088,5.46
44.10826,18.023651,5.46
273.91943,-63.055308,5.46
276.256303,-30.756401,5.46
188.392787,-12.830328,5.46
166.708038,-70.877938,5.46
113.298647,3.290275,5.47
305.024932,68.880253,5.47
357.990959,2.930419,5.47
153.881452,-43.112241,5.47
157.749408,-13.588468,5.47
196.646031,-41.588407,5.47
179.416826,-62.448736,5.47
104.649597,-25.41417,5.47
229.734957,-40.788169,5.47
151.78954,-17.141596,5.47
180.414718,36.042277,5.47
314.625107,50.461783,5.47
137.485048,-30.365282,5.47
289.129262,4.834821,5.47
15.325939,-38.916649,5.47
223.306403,-73.190155,5.47
7.921712,52.839558,5.47
309.269428,26.461975,5.47
290.158983,-22.402603,5.47
98.850934,-36.77993,5.47
110.242883,-14.360488,5.47
12.356474,-13.561017,5.47
179.69862,-64.339557,5.47
30.750786,64.390023,5.47
69.190324,-62.076981,5.47
1.171888,-71.436858,5.47
226.357882,48.1509,5.47
359.866257,-29.485153,5.47
55.890994,-10.485611,5.47
293.340143,-45.271689,5.47
43.98643,61.521063,5.47
124.572448,-35.451705,5.47
289.916621,-35.421425,5.47
239.225438,-33.96416,5.47
61.405433,-27.652036,5.47
132.902218,-57.633615,5.47
321.330785,46.714224,5.47
282.395825,-43.43404,5.48
330.270879,0.604743,5.48
137.1758,-8.589513,5.48
305.614497,-42.049349,5.48
34.50511,1.7569,5.48
112.327814,-1.905307,5.48
200.079149,40.150556,5.48
98.096374,-5.868718,5.48
141.350176,-5.117379,5.48
126.613452,-3.9873,5.48
88.092926,14.171794,5.48
18.068789,79.673975,5.48
83.805162,10.240102,5.48
101.827958,-55.540049,5.48
258.830197,-33.548413,5.48
56.13082,36.460204,5.48
83.476188,14.305592,5.48
117.544069,-9.183442,5.48
111.783298,-17.864865,5.48
81.257259,-10.328845,5.48
203.530521,55.34845,5.48
344.098462,41.603886,5.48
351.818409,70.359793,5.48
311.955392,47.831912,5.48
20.918983,37.71499,5.48
95.732786,-56.369921,5.48
115.799992,-36.050124,5.48
120.19714,17.30871,5.48
87.742133,27.967833,5.48
77.845218,-11.849227,5.48
183.038747,20.542106,5.48
351.330728,-56.848935,5.48
251.343772,15.745412,5.48
317.16197,30.205688,5.48
156.434794,-7.060143,5.48
291.555184,20.09782,5.48
297.996132,47.027349,5.48
337.283135,9.129084,5.48
347.087902,-28.823569,5.48
298.686551,0.27366,5.48
207.161412,31.190115,5.49
342.843785,61.696639,5.49
162.487692,-34.0582,5.49
221.844,-25.624233,5.49
48.835198,30.556675,5.49
330.272146,13.119961,5.49
67.278855,-13.048367,5.49
204.952441,-40.051575,5.49
156.313287,8.784939,5.49
194.002516,38.314698,5.49
239.740398,36.643706,5.49
263.374457,-5.744572,5.49
127.619249,-32.159288,5.49
213.678176,-41.837448,5.49
5.442645,-20.057993,5.49
126.146408,-3.751177,5.49
236.684294,-34.682389,5.49
247.946811,45.598184,5.49
266.783497,17.697041,5.49
275.237373,29.858794,5.49
95.982974,-25.57753,5.49
75.971897,-24.388057,5.49
140.458786,-55.514871,5.49
145.501585,39.757969,5.49
100.012119,-80.813722,5.49
117.397619,-33.288954,5.49
59.875552,-12.574332,5.49
30.918685,-4.103364,5.49
243.957546,-57.912229,5.49
45.593784,4.35287,5.5
96.004246,-36.707897,5.5
284.107253,65.258154,5.5
117.929391,-21.173742,5.5
123.286977,29.656586,5.5
88.681606,-11.774261,5.5
346.723333,-38.892307,5.5
242.950254,36.425162,5.5
250.417615,-49.651546,5.5
101.379962,-30.948991,5.5
59.216803,22.47825,5.5
268.961716,22.464221,5.5
23.657172,-15.676353,5.5
88.138177,-37.630991,5.5
93.893155,-0.511659,5.5
177.759295,-5.333334,5.5
61.09461,-12.792339,5.5
147.832342,-46.193954,5.5
327.500543,-64.712444,5.5
331.462298,-59.635942,5.5
224.133665,-47.879143,5.5
335.782463,-45.928347,5.5
98.647204,-32.716261,5.5
85.610201,65.697701,5.5
130.801397,12.680871,5.5
14.682865,-11.379939,5.5
228.954749,0.372108,5.5
116.142386,-24.674092,5.5
53.082146,84.911363,5.5
144.291123,-32.178613,5.5
301.150736,32.218625,5.5
49.592828,-0.930141,5.5
278.876645,23.605529,5.5
187.572758,-23.69642,5.51
124.46008,59.571128,5.51
91.243166,4.158677,5.51
25.514396,35.245767,5.51
286.240931,31.744257,5.51
112.719581,68.465727,5.51
316.144349,5.50286,5.51
326.80816,2.686131,5.51
173.770404,54.785375,5.51
25.164835,43.297764,5.51
131.187686,10.081713,5.51
248.148651,5.521221,5.51
238.875428,-26.265921,5.51
205.259822,22.495832,5.51
241.906462,9.89176,5.51
285.615379,-24.846395,5.51
351.812225,-58.476279,5.51
277.549346,-18.728574,5.51
262.730713,31.158101,5.51
204.300837,-61.691572,5.51
49.89543,-24.122847,5.51
125.00233,-71.505462,5.51
196.725955,-35.861823,5.51
106.021876,-5.323971,5.51
256.384403,-0.892065,5.51
306.892812,38.440523,5.51
222.581781,82.512487,5.51
277.112975,-38.99557,5.51
160.680037,-32.715673,5.51
320.751965,-22.669049,5.51
26.933601,63.853101,5.51
129.798926,65.020693,5.51
298.328013,-3.114497,5.51
353.659194,33.497276,5.51
294.006873,-24.719017,5.52
64.596424,21.579379,5.52
349.239451,-62.001134,5.52
305.971612,-42.422905,5.52
109.064467,-46.774611,5.52
81.118619,-16.975742,5.52
39.157286,12.447846,5.52
255.026196,-54.597002,5.52
72.789016,48.740758,5.52
113.331457,-19.412354,5.52
174.316427,-75.896541,5.52
251.177509,-40.839623,5.52
30.913593,25.935449,5.52
16.272298,14.946004,5.52
173.805658,-47.372561,5.52
321.594792,-37.829403,5.52
32.838177,8.570083,5.52
152.732755,-8.418351,5.52
337.50747,32.572672,5.52
232.064159,-16.716403,5.52
196.467831,45.26849,5.52
46.598698,13.187403,5.52
276.411672,8.032024,5.52
11.412964,74.988126,5.52
173.20058,-40.436336,5.52
224.904046,39.265232,5.52
135.491731,-0.482842,5.52
80.094227,62.653717,5.52
295.18047,-0.621293,5.52
235.088996,-73.446635,5.52
145.888631,29.974725,5.52
115.700643,-26.351254,5.52
283.555217,27.909701,5.52
65.85416,16.777327,5.52
198.630179,11.331785,5.52
105.274789,-25.215646,5.52
350.314629,-26.986742,5.53
201.459995,-70.627251,5.53
39.424073,-3.396068,5.53
163.574087,-13.758059,5.53
146.598512,1.785686,5.53
224.663692,-27.657293,5.53
303.579198,-52.445642,5.53
91.084486,-32.172724,5.53
111.747863,-23.086033,5.53
120.307956,4.879778,5.53
74.755991,-16.376337,5.53
192.109828,-27.59723,5.53
263.345175,19.256899,5.53
330.288497,8.257171,5.53
230.021422,51.958488,5.53
230.456556,-48.316959,5.53
226.19568,-83.038269,5.53
225.461268,-83.227776,5.53
103.328512,-19.032779,5.53
33.19718,-2.39346,5.53
57.518548,44.967921,5.53
230.794173,-60.657109,5.53
277.437349,77.54707,5.53
234.413372,69.283217,5.53
289.111594,14.544615,5.53
191.593248,9.54079,5.53
288.822247,21.232099,5.53
300.083995,-33.702749,5.53
202.304318,10.818396,5.53
247.445429,-14.550897,5.54
11.109276,47.863963,5.54
352.253876,-63.110623,5.54
291.735293,-29.743105,5.54
354.414746,-13.060306,5.54
258.067564,-39.506775,5.54
182.963338,25.870355,5.54
339.714431,-33.081383,5.54
58.000935,6.534914,5.54
24.365749,-84.76965,5.54
122.368916,-16.248907,5.54
129.592748,53.401575,5.54
122.289644,-48.68441,5.54
154.771331,-64.676288,5.54
162.79618,56.582237,5.54
312.867647,28.250519,5.54
155.06968,-47.6991,5.54
324.632807,5.771673,5.54
142.302726,-20.749144,5.54
345.024025,-25.163987,5.54
80.302868,29.569885,5.54
4.036607,-31.446328,5.54
56.290528,24.839373,5.54
70.350372,48.300989,5.54
294.263894,-18.231019,5.54
185.839999,-24.840621,5.54
262.95656,28.407436,5.54
325.542147,1.285273,5.54
101.662596,-10.107362,5.54
308.097973,-9.853641,5.54
56.496855,45.681944,5.54
208.800707,-52.160769,5.54
114.13191,46.180368,5.54
114.01624,-14.492773,5.54
70.788808,-30.765395,5.54
32.169086,58.423605,5.54
130.146902,-45.191115,5.55
46.88292,-78.989423,5.55
294.32243,16.462769,5.55
321.141557,26.174545,5.55
17.57853,42.081577,5.55
91.242448,5.41997,5.55
227.099085,26.301183,5.55
243.066895,-28.417206,5.55
158.759125,8.650439,5.55
126.229985,-23.153817,5.55
68.534484,5.568635,5.55
301.096471,-0.709021,5.55
317.339654,-73.17227,5.55
126.084925,-80.91472,5.55
77.678629,46.962435,5.55
95.017616,14.651169,5.55
60.442221,9.998014,5.55
278.346389,-38.725933,5.55
133.144268,32.474123,5.55
272.475023,3.120297,5.55
284.187831,57.814995,5.55
33.868993,-67.746335,5.55
83.381791,18.540231,5.55
53.144652,-50.378849,5.55
7.608228,-48.214698,5.55
247.063265,-58.599709,5.55
146.597238,11.810001,5.55
312.910013,-62.429215,5.55
166.130422,-47.679183,5.55
2.014655,-33.529334,5.55
83.754193,-6.009269,5.55
220.25589,-36.134843,5.55
221.375952,0.71729,5.56
259.702063,28.822984,5.56
320.501603,49.388699,5.56
267.618293,-53.612381,5.56
222.32816,-24.25147,5.56
229.602141,20.57281,5.56
306.41885,21.409663,5.56
102.606249,13.413195,5.56
134.396513,15.581235,5.56
341.928129,-14.056405,5.56
347.677591,17.594438,5.56
222.42234,48.720563,5.56
313.957525,47.417665,5.56
346.938533,49.295455,5.56
206.648647,54.43269,5.56
1.174323,67.166388,5.56
299.794095,23.101274,5.56
80.382682,-0.416494,5.56
263.414133,16.317706,5.56
52.495524,-78.351785,5.56
150.703996,21.949271,5.56
309.748065,30.334425,5.56
103.000049,23.601743,5.56
177.613687,-62.649383,5.56
144.251032,-25.296847,5.56
297.655538,40.599778,5.56
345.281236,-50.950029,5.56
189.59355,1.854705,5.56
310.485407,41.716872,5.56
187.430098,20.896185,5.56
73.199023,42.586626,5.56
354.097279,2.102071,5.56
347.43391,59.332689,5.56
32.656425,19.500404,5.56
55.578937,19.700286,5.56
280.965059,31.926919,5.56
283.500377,-21.359796,5.56
186.896358,55.712752,5.56
269.98418,45.501461,5.57
97.992965,-58.753841,5.57
200.423661,2.087371,5.57
211.333755,-76.796676,5.57
44.900273,-25.274339,5.57
166.489781,-27.287812,5.57
263.677045,-32.581658,5.57
260.43896,53.420422,5.57
242.117013,8.534325,5.57
29.038458,37.251804,5.57
8.098979,6.955455,5.57
315.115408,19.329726,5.57
267.103136,20.565427,5.57
325.856779,38.283601,5.57
309.68327,13.315126,5.57
277.482989,-47.220513,5.57
114.183024,-48.83017,5.57
81.78447,30.208614,5.57
203.149842,-28.692714,5.57
331.394394,28.964004,5.57
316.504681,-30.124954,5.57
285.322322,26.291433,5.57
300.494072,-13.637242,5.57
114.170995,-19.702353,5.57
105.339149,70.808334,5.57
80.926286,-0.159813,5.57
15.01478,44.713304,5.57
118.078681,-14.846178,5.57
284.025626,18.105799,5.57
255.242254,22.632152,5.57
281.680517,-10.125039,5.57
24.035121,-29.907434,5.57
328.405696,19.66838,5.57
184.031402,40.660259,5.57
107.429281,-25.231044,5.57
261.004484,-62.864132,5.57
64.223117,61.850041,5.57
201.73385,-41.497565,5.57
23.357116,58.327345,5.57
261.027562,22.960375,5.58
25.449801,-60.789241,5.58
227.990688,-48.743576,5.58
208.462676,53.728692,5.58
151.08757,-24.285596,5.58
99.927774,-30.470024,5.58
314.196959,-26.29622,5.58
357.638596,-14.401438,5.58
292.349046,-43.444916,5.58
203.880363,-5.396392,5.58
92.241268,2.499727,5.58
298.656865,-8.227226,5.58
131.510218,-2.048768,5.58
1.577763,-49.075094,5.58
25.512563,-36.832264,5.58
192.741265,-52.787395,5.58
11.930007,-18.061423,5.58
241.482841,-72.401072,5.58
167.204517,24.65845,5.58
0.623989,8.485579,5.58
323.712788,-20.084382,5.58
58.596577,-40.357029,5.58
62.698902,-8.819821,5.58
89.72184,12.808257,5.58
94.317702,5.099696,5.58
50.278211,3.675681,5.58
18.704919,-0.974294,5.58
29.639582,49.204252,5.58
220.806523,-24.997731,5.58
196.909669,-53.459715,5.58
118.123944,-54.367184,5.58
338.067812,76.226468,5.58
99.664809,39.391115,5.58
303.849131,33.72937,5.58
164.807266,-33.737454,5.58
152.943633,-58.06056,5.58
320.99475,24.274092,5.58
189.243142,17.089579,5.58
112.214521,48.184038,5.58
328.00426,55.796745,5.58
109.867006,-16.394913,5.58
28.038975,50.792864,5.58
291.950511,-54.325297,5.58
293.582336,51.237077,5.59
73.827675,-16.417855,5.59
99.09524,-18.659945,5.59
276.994891,6.19416,5.59
184.377489,28.937103,5.59
92.44961,-22.774491,5.59
321.304239,-9.74814,5.59
225.453814,-0.140259,5.59
282.158158,-65.077489,5.59
291.545965,-15.05325,5.59
48.138083,-57.321582,5.59
275.800698,-12.014708,5.59
148.713602,-50.243977,5.59
186.340683,-35.186401,5.59
3.378897,41.035727,5.59
174.145518,-33.569975,5.59
192.824924,-60.329786,5.59
0.26916,-48.809859,5.59
125.47776,-17.5863,5.59
151.151438,53.891726,5.59
62.834149,5.523035,5.59
167.329633,36.309434,5.59
272.3911,3.993287,5.59
208.303963,17.932855,5.59
277.984266,-43.507364,5.59
192.225817,14.122633,5.59
51.889024,-35.681339,5.59
131.828535,-46.155428,5.59
299.005264,16.634816,5.59
16.942168,-9.785592,5.59
90.243995,47.901974,5.59
76.317455,-26.15224,5.59
73.77842,-16.740648,5.59
68.478041,-6.738896,5.59
159.134261,-12.228487,5.59
108.636043,12.115866,5.59
236.822301,14.115272,5.59
127.87738,24.081216,5.59
328.543092,-4.275957,5.59
231.887921,-64.531457,5.59
84.148723,-6.064752,5.59
38.911426,37.312291,5.6
261.990066,-52.297029,5.6
64.283634,57.860477,5.6
230.660146,63.341664,5.6
102.422244,32.606879,5.6
137.994879,-19.747741,5.6
86.80479,14.488425,5.6
243.869489,18.808293,5.6
71.267294,-21.283341,5.6
270.476587,-22.780291,5.6
52.086167,33.807697,5.6
230.967757,-12.369413,5.6
65.514374,14.077251,5.6
241.817395,-36.755539,5.6
33.263522,15.27991,5.6
92.644527,-27.154204,5.6
182.514632,5.806963,5.6
10.442925,-56.501455,5.6
147.674875,-46.934002,5.6
224.298668,16.38814,5.6
338.419028,56.624637,5.6
214.161358,-66.587881,5.6
56.316163,-47.359454,5.6
343.795601,-4.987878,5.6
91.539009,-66.039689,5.6
183.785557,70.200077,5.6
6.276607,53.046785,5.6
359.387454,-82.169743,5.6
142.121641,8.188373,5.6
220.935186,40.459203,5.6
148.573619,-45.283527,5.6
204.246249,24.613303,5.6
344.199259,-47.969226,5.6
99.307674,-36.990684,5.6
134.208572,45.631755,5.6
271.456658,32.230722,5.6
145.562221,69.237706,5.6
224.363965,-21.411281,5.6
133.344041,61.962214,5.6
263.28046,41.2436,5.6
108.691774,-46.849672,5.6
7.509804,-3.957297,5.6
49.671135,-18.55964,5.6
291.339842,-13.897264,5.6
333.684711,42.953964,5.6
67.003007,21.620006,5.6
340.218826,14.548861,5.6
128.867547,-7.982331,5.6
40.307795,-0.695348,5.6
324.045433,-26.171457,5.61
85.840245,-18.557443,5.61
177.424163,34.931739,5.61
205.168742,19.955663,5.61
356.050109,-64.404535,5.61
41.364386,-63.704532,5.61
105.065935,16.079005,5.61
171.488268,55.850341,5.61
291.858211,52.320503,5.61
207.947598,-69.401247,5.61
325.595586,41.077023,5.61
66.12142,34.130841,5.61
204.202122,-26.495236,5.61
240.880817,76.793889,5.61
285.823693,-38.253182,5.61
124.821599,62.507139,5.61
238.877544,42.566152,5.61
155.544397,41.229867,5.61
144.260794,16.437959,5.61
137.267702,-18.328599,5.61
98.16241,-32.030454,5.61
13.407412,-62.871353,5.61
80.850019,-39.678436,5.61
303.819075,-27.032536,5.61
163.742584,34.034908,5.61
300.875053,16.031273,5.61
185.550143,-68.307199,5.61
300.903941,29.898079,5.61
265.840162,24.327646,5.61
318.940984,-53.26305,5.61
343.935388,36.351394,5.61
281.200791,37.594565,5.61
256.103021,-57.712107,5.61
122.61345,25.50818,5.61
338.967852,39.634341,5.61
252.662342,29.806545,5.61
175.393752,31.745984,5.61
114.932623,-38.139328,5.61
70.332232,28.615067,5.61
110.323081,45.22817,5.62
75.687269,-22.795088,5.62
188.150361,-13.858974,5.62
52.00395,-11.286487,5.62
218.665257,49.368232,5.62
219.183961,-40.211526,5.62
4.237712,61.533194,5.62
91.739654,-21.81229,5.62
84.14677,54.428684,5.62
259.904363,80.136399,5.62
201.738415,78.643796,5.62
140.599979,-46.047502,5.62
356.169509,-78.791445,5.62
219.5528,43.642053,5.62
136.001679,54.283877,5.62
39.038652,-30.044964,5.62
221.62095,-47.44108,5.62
154.508961,65.108374,5.62
255.039494,-24.988937,5.62
47.403032,29.077112,5.62
277.486154,-57.523083,5.62
143.085123,-19.400326,5.62
250.427253,1.181101,5.62
269.731997,-36.858409,5.62
237.778365,-55.055525,5.62
264.539637,-10.926247,5.62
278.412517,-14.853591,5.62
160.963394,-64.249052,5.62
279.38963,62.526463,5.62
172.424427,15.413386,5.62
239.742332,-65.037569,5.62
204.999573,-49.950001,5.62
229.152894,-60.903987,5.62
331.868822,19.475436,5.62
103.827878,25.375636,5.62
299.671575,-69.163713,5.62
168.378296,-59.619317,5.62
55.678059,59.969385,5.62
38.677457,-7.859288,5.62
251.588448,-58.503568,5.62
356.816422,-11.910899,5.62
242.908538,23.49483,5.62
218.128874,55.398046,5.62
271.562973,-4.751178,5.62
97.163519,-32.371297,5.62
160.451272,68.44356,5.62
208.704737,-67.652064,5.62
131.216387,-37.14726,5.62
102.597291,-31.706094,5.62
328.721492,56.611233,5.62
40.591344,20.011577,5.62
126.398126,2.102249,5.62
106.956187,7.471295,5.62
12.093888,5.283389,5.62
92.433272,23.11347,5.63
74.029487,52.869717,5.63
300.096277,-66.948888,5.63
246.105528,55.205046,5.63
322.033995,32.225137,5.63
228.579866,-70.079456,5.63
319.86974,49.510289,5.63
310.34826,-31.598142,5.63
112.342128,-10.326657,5.63
317.136271,-63.928271,5.63
334.277092,-5.387212,5.63
102.318392,-2.272028,5.63
297.1752,11.81592,5.63
83.280485,-35.139308,5.63
227.050611,-40.583856,5.63
241.901836,-12.745343,5.63
149.901157,29.645325,5.63
103.206197,8.380448,5.63
227.577716,-26.332601,5.63
23.428054,-7.025143,5.63
261.131373,16.301076,5.63
351.055161,-51.891084,5.63
97.142036,30.49307,5.63
193.341249,-60.328486,5.63
351.780545,42.911969,5.63
62.745925,33.586814,5.63
100.120155,77.995797,5.63
310.646249,82.531106,5.63
182.224327,-44.325886,5.63
331.297148,26.673618,5.63
168.414207,-53.231903,5.63
201.277853,23.854438,5.63
34.499254,57.899808,5.63
78.620158,-35.977031,5.63
126.997607,-35.113788,5.63
193.735567,47.196738,5.63
107.846167,26.856669,5.63
142.692006,-31.889171,5.63
133.801746,-18.241207,5.63
25.436659,-11.323668,5.63
45.291527,-7.662836,5.63
108.988231,27.897427,5.63
106.844121,-23.840734,5.63
102.079533,-1.318839,5.63
53.149708,9.373558,5.64
137.297926,-12.357708,5.64
222.327814,46.116393,5.64
99.595913,28.984391,5.64
221.989852,-26.646133,5.64
298.157092,-54.971037,5.64
72.135536,-16.329581,5.64
40.761678,55.106071,5.64
173.5919,3.060415,5.64
291.600527,13.023658,5.64
65.171889,6.130907,5.64
118.199463,-5.428187,5.64
97.155872,-17.466033,5.64
96.431898,-48.176849,5.64
56.476933,24.554621,5.64
264.379577,24.309969,5.64
337.907616,-85.967402,5.64
227.374664,-67.084127,5.64
94.920639,-34.396595,5.64
198.137298,11.55617,5.64
260.779636,-56.525556,5.64
245.105128,-55.139671,5.64
28.962634,23.577343,5.64
293.224125,-53.185601,5.64
259.699328,-44.129707,5.64
255.577752,25.505378,5.64
114.949511,-38.260676,5.64
239.024822,-60.482305,5.64
192.322968,27.552326,5.64
275.345785,-18.859984,5.64
269.174246,-28.065349,5.64
344.799157,11.728941,5.64
247.80599,22.195439,5.64
157.98937,-45.066714,5.64
201.138068,-5.163922,5.64
188.676902,-44.672517,5.64
58.411125,48.650568,5.64
336.112625,-13.529404,5.64
209.662203,21.696321,5.64
68.156428,-3.2095,5.64
93.005579,19.790572,5.64
336.655075,4.393638,5.64
234.567265,46.797995,5.64
298.534469,-8.574165,5.64
304.603159,55.397171,5.64
277.768619,16.928606,5.64
280.905495,-64.551311,5.64
358.210385,-8.996699,5.64
52.479979,-42.634253,5.64
200.240679,-46.880058,5.64
308.323387,-80.964826,5.64
128.682931,36.419719,5.64
315.089851,-51.265634,5.64
321.103328,-41.006695,5.64
279.39981,-0.309424,5.64
83.814395,-33.080009,5.64
261.078317,-60.673769,5.64
43.952095,18.331676,5.64
143.722453,72.205864,5.65
210.001025,-25.01018,5.65
123.555372,-35.490072,5.65
198.883521,40.855172,5.65
357.83856,9.31351,5.65
226.858055,-49.088635,5.65
153.201638,4.61469,5.65
108.279981,-11.251361,5.65
277.857054,-10.795793,5.65
357.364482,1.076195,5.65
72.150843,-5.673439,5.65
348.743895,-41.105125,5.65
250.161196,4.219815,5.65
115.061343,38.344567,5.65
102.590721,-17.084558,5.65
111.13935,27.637819,5.65
207.946793,-46.89863,5.65
260.990057,8.852587,5.65
233.987824,54.630568,5.65
268.309416,6.101254,5.65
324.754636,20.265454,5.65
323.23574,49.977601,5.65
66.155934,33.959888,5.65
350.221536,38.182475,5.65
316.626007,31.184668,5.65
249.088265,-2.323836,5.65
172.411033,-24.464058,5.65
17.139365,58.263479,5.65
183.354411,-38.929159,5.65
6.350903,1.939724,5.65
82.478221,1.789261,5.65
3.727089,-9.569551,5.65
160.837118,4.74775,5.65
82.006669,17.239242,5.65
168.311208,-44.372221,5.65
321.811811,-21.196128,5.66
68.007679,53.910845,5.66
238.885088,-60.177474,5.66
102.707579,-0.540427,5.66
153.366851,-51.755805,5.66
27.173661,32.689487,5.66
187.475809,-56.524969,5.66
223.595442,-11.89833,5.66
57.973818,34.359129,5.66
358.694364,0.109344,5.66
189.004475,-39.869447,5.66
3.331452,-84.994021,5.66
117.303942,-60.284029,5.66
243.344999,-55.540846,5.66
93.083875,32.693389,5.66
113.645106,-27.012449,5.66
313.699385,-17.922853,5.66
181.311411,76.905958,5.66
9.113925,60.326217,5.66
1.082339,-16.52889,5.66
197.787254,-42.232828,5.66
81.499263,-19.695353,5.66
286.659837,24.250758,5.66
327.892648,19.826649,5.66
279.627981,-23.504846,5.66
239.338886,-36.185314,5.66
25.83224,60.551371,5.66
86.71731,9.5225,5.66
41.13738,15.3119,5.66
28.217032,-16.929124,5.66
308.478482,46.693862,5.66
106.412504,9.185837,5.66
80.431507,8.428563,5.66
39.244254,-34.577345,5.66
71.022158,-8.503574,5.66
112.270505,-31.45623,5.66
221.524989,15.131741,5.66
253.743772,-41.150854,5.66
120.336448,59.047318,5.66
69.539068,16.033389,5.66
262.695708,86.968024,5.66
48.059327,27.257013,5.66
105.572877,15.336069,5.66
92.902411,48.711125,5.66
336.293299,-70.431471,5.66
265.317632,-46.921811,5.66
332.656085,11.624672,5.66
96.057831,-60.281398,5.66
98.815956,0.890222,5.66
133.452787,-60.353931,5.66
114.682935,-36.496842,5.66
137.889121,-46.583929,5.66
108.914234,7.977737,5.66
267.897799,-60.164018,5.66
237.529628,-53.209675,5.66
51.123663,33.536018,5.66
337.292544,26.763209,5.67
168.507528,8.060955,5.67
74.539068,25.050521,5.67
100.272688,0.495335,5.67
53.395927,39.89959,5.67
128.966833,-50.969677,5.67
33.941399,25.783099,5.67
87.511153,9.871222,5.67
111.965261,-11.556862,5.67
343.417328,44.749201,5.67
330.460742,52.882246,5.67
131.480145,-79.50457,5.67
115.466118,13.480514,5.67
73.958984,15.040306,5.67
